user_id,rollcall_score,class_activity,discipline,total_quizzes_avg,position
19019,7,11.29,6.2,12.18,B
1747,11,5.17,10.47,10.84,A
10009,14,13.79,14.4,11.32,D
4542,7,12.48,10.17,6.48,F
19097,8,10.1,7.54,13.81,E
196,7,11.62,12.91,5.26,F
9573,11,5.48,6.37,14.95,C
11903,12,10.23,5.12,6.02,C
16250,7,7.25,9.94,8.74,F
10456,12,14.67,13.54,10.19,D
15228,12,9.12,9.43,13.16,C
10751,10,5.99,8.63,13.71,C
7831,10,10.57,11.22,8.79,D
2369,12,6.12,5.65,14.66,C
7368,6,12.9,6.22,12.54,B
9986,13,10.51,6.45,9.95,C
14139,13,9.81,7.35,14.56,C
6013,5,13.13,10.96,13.26,B
8751,9,10.79,11.63,14.36,E
8860,6,9.27,14.64,14.52,F
13562,12,5.47,10.73,14.43,A
8126,10,10.63,9.88,7.06,D
19909,10,9.62,12.59,13.1,D
7776,12,10.3,8.52,11.52,C
13366,14,5.46,5.26,14.42,A
13126,13,6.93,9.24,14.31,A
8223,10,11.18,7.45,10.18,E
13951,13,8.96,5.84,13.41,C
1133,12,8.65,7.92,14.14,C
5548,13,13.67,6.76,12.62,E
936,9,5.38,6.8,13.54,C
15372,6,12.35,12.05,13.7,B
17334,7,7.19,13.29,14.04,D
999,12,6.77,10.91,10.24,A
5207,8,12.22,8.52,5.93,F
11970,15,12.69,14.5,13.98,A
1508,14,13.63,8.13,9.25,C
15814,9,8.92,8.86,11.99,E
14323,12,13.71,9.72,12.83,E
9441,14,13.93,5.68,5.06,E
8411,11,9.78,14.64,8.17,D
15778,11,11.51,5.02,5.88,E
16964,15,10.99,8.87,8.58,A
9594,14,13.82,5.14,6.98,E
19162,10,6.73,9.84,11.85,C
13632,13,12.88,9.07,6.34,D
4975,7,6.81,13.19,7.27,D
19793,12,14.72,10.7,10.55,E
17874,6,9.81,8.43,6.14,B
14532,9,11.82,6.72,9.38,E
13965,12,5.28,11.9,5.29,A
2820,8,6.58,5.09,9.55,E
2290,15,11.6,10.3,8.34,A
6607,5,5.31,12.75,13.0,F
16463,10,14.98,7.36,9.11,B
11407,11,6.71,10.4,10.56,C
18371,15,6.63,5.33,7.59,A
4286,12,9.57,13.93,10.07,D
10493,5,7.98,14.1,11.95,F
16285,6,12.87,13.25,14.32,B
5076,7,14.78,5.28,10.65,B
7348,7,6.02,14.18,10.56,D
14903,11,5.93,8.33,8.12,C
11482,5,14.38,14.82,6.58,F
15589,15,6.74,9.17,6.63,A
7033,10,8.58,10.96,6.48,D
4694,15,9.12,13.91,8.28,A
17152,10,13.46,7.59,12.14,E
9705,7,5.07,6.94,13.15,E
1871,12,5.6,13.12,10.9,A
18664,5,13.55,10.28,13.24,B
3368,14,9.35,7.04,7.57,C
2350,14,13.86,11.88,9.25,D
8947,5,12.2,13.65,12.87,B
6329,15,10.72,10.92,8.01,A
1029,8,9.57,8.24,11.01,E
9393,14,13.53,6.62,12.64,C
19085,10,10.31,14.51,12.56,D
6721,15,11.84,5.98,14.26,C
11881,5,5.35,5.92,5.17,B
14683,6,6.71,8.57,11.69,E
9164,15,6.95,8.38,7.17,A
6704,10,10.35,9.4,14.67,E
13265,9,8.79,11.54,11.75,D
8069,11,8.19,11.35,9.54,D
15447,15,13.35,8.4,9.21,C
3852,13,9.75,13.76,14.95,A
4771,6,6.73,8.78,12.08,E
16564,9,6.57,7.94,14.26,E
17493,9,6.18,7.04,12.17,C
9016,6,8.73,13.0,13.19,F
13912,9,9.38,5.92,5.38,E
5085,6,7.87,7.52,11.73,B
8074,11,10.26,11.3,12.05,D
808,14,13.9,7.58,7.52,C
1782,6,9.45,11.86,6.06,F
12200,9,13.35,6.68,13.32,B
9299,11,10.33,14.95,13.81,D
17588,9,10.54,9.53,13.52,E
3545,6,7.08,14.38,10.81,F
10353,12,10.2,10.58,14.22,C
11405,9,8.7,6.44,11.73,E
8457,13,9.46,9.54,11.01,C
11060,6,11.05,9.71,5.16,F
156,7,6.55,5.37,12.34,E
14820,11,7.15,11.47,9.67,D
2640,5,13.78,11.53,12.13,B
3218,8,5.73,13.28,13.16,D
10281,7,5.26,7.6,9.44,E
17097,12,14.41,14.61,13.87,D
9176,13,10.24,8.63,10.32,C
4421,7,14.31,7.01,7.44,B
3458,13,11.32,9.83,8.17,D
5958,7,12.49,8.74,7.73,B
4580,12,10.56,8.12,6.95,C
9335,11,5.38,9.79,8.48,A
6380,13,12.11,12.8,8.78,D
5736,15,14.53,6.2,14.37,C
1058,15,6.42,7.47,8.63,A
8771,6,14.23,12.88,6.06,F
8899,5,5.52,6.36,12.46,B
6182,10,6.66,9.55,9.09,C
18921,6,12.03,13.43,7.4,F
903,14,5.02,11.61,10.5,A
18291,6,12.84,9.81,12.39,B
4718,12,9.69,13.29,6.81,D
14967,9,6.08,9.9,12.74,C
15122,11,8.91,12.33,12.86,D
17714,13,10.31,12.41,13.28,C
8719,8,7.93,8.23,14.33,E
18411,15,5.4,10.32,9.24,A
9220,5,14.84,10.29,14.77,B
4160,15,13.59,13.74,10.88,D
2080,13,6.05,13.99,9.88,A
15563,6,9.61,6.5,5.41,B
14243,12,7.73,11.96,5.29,A
3391,11,11.39,13.17,6.33,D
7144,11,12.29,7.29,5.89,E
2088,13,11.44,10.0,9.49,C
5303,14,7.28,5.97,11.46,A
15009,12,14.89,12.01,5.34,D
17453,9,6.31,13.61,5.17,D
8843,15,8.16,9.62,7.48,A
9460,6,7.26,14.79,12.86,F
16519,15,14.43,11.68,10.06,D
14588,8,14.25,11.84,5.27,F
5935,10,8.23,10.45,12.67,D
7551,9,12.63,10.1,7.75,F
4606,12,11.23,5.52,11.79,E
5311,8,6.38,8.6,11.72,E
7910,14,5.16,10.79,11.79,A
11629,10,12.81,12.28,6.99,D
5836,8,10.7,14.68,12.71,F
12996,7,10.23,5.45,6.6,B
16809,14,5.34,6.35,12.27,A
9807,13,14.0,14.34,7.87,D
12953,7,14.54,10.87,11.27,B
10485,6,5.91,9.86,13.12,E
3397,14,12.9,12.15,10.2,D
10777,10,6.22,9.7,13.47,C
16923,6,7.82,10.61,9.28,F
12290,14,6.94,11.57,6.91,A
14593,10,14.77,12.01,10.13,F
17114,9,8.57,10.21,5.14,D
19617,12,12.35,12.35,10.37,D
10102,11,10.27,13.29,12.32,D
19236,8,5.74,10.92,5.51,D
12206,7,10.01,12.52,12.05,F
13956,6,5.24,14.78,10.86,D
3660,6,8.03,11.5,9.48,F
17614,6,12.28,7.45,10.83,B
16350,7,13.5,7.3,10.07,B
9868,12,9.44,12.75,12.57,D
18320,8,14.69,11.72,13.22,F
4487,12,6.94,11.37,5.33,A
8730,7,12.6,7.57,9.7,B
11016,7,10.05,9.53,11.8,F
3132,15,9.79,10.29,8.74,A
9232,13,7.92,9.84,9.29,A
3455,8,8.77,7.93,13.11,E
5428,8,13.78,6.08,14.41,B
17456,7,12.55,7.86,14.35,B
5833,6,14.51,10.37,10.29,B
6619,8,14.42,9.59,12.9,B
2996,5,14.24,11.14,13.74,B
1692,8,10.07,6.93,6.59,E
6953,14,8.25,8.88,6.26,A
5850,13,6.15,8.53,6.3,A
15346,13,13.5,14.7,14.71,D
12968,14,13.3,13.2,14.07,D
10257,6,11.64,14.75,5.91,F
2209,6,8.44,14.05,14.84,F
978,10,13.44,6.99,10.71,E
11786,13,6.72,10.81,10.38,A
12707,9,13.08,10.26,8.09,F
14867,13,12.03,6.51,14.03,C
19408,10,7.08,13.15,10.93,D
19676,12,12.95,9.21,8.62,E
18807,15,13.33,9.01,8.89,C
19030,9,14.03,5.43,5.99,B
14827,13,5.83,12.18,12.05,A
7852,13,9.27,7.86,10.84,C
2762,13,5.44,8.26,7.72,A
18932,5,6.33,9.52,13.99,E
17342,10,12.31,14.14,12.85,D
1979,12,9.69,7.63,14.89,C
11550,10,12.4,13.85,9.77,D
19111,12,12.44,5.21,7.75,E
12528,10,5.24,11.39,13.83,C
7572,5,12.35,5.07,12.94,B
10769,10,8.24,6.18,11.93,E
2184,6,11.22,14.22,14.76,F
924,13,13.83,12.84,8.13,D
8470,6,11.94,14.56,14.3,F
6420,15,10.94,8.31,9.77,C
16322,6,9.37,12.66,6.02,F
16637,11,10.19,13.55,14.76,D
14364,6,9.8,10.58,5.42,F
17467,8,7.99,11.92,11.95,D
17788,7,7.27,13.97,9.58,D
5790,5,10.17,11.49,14.72,B
10967,14,8.1,10.09,11.51,A
3767,13,7.76,5.16,12.77,C
2384,8,10.1,7.87,12.19,E
11325,15,10.06,12.66,14.85,A
6195,9,11.08,9.57,14.91,E
16605,13,12.31,8.86,12.29,C
8368,13,9.83,14.85,14.5,A
14668,8,5.51,10.48,6.1,D
3457,14,5.89,7.32,7.31,A
12664,12,7.29,12.64,5.64,A
13560,12,8.78,5.38,9.29,C
11429,14,14.2,8.41,7.94,C
18258,15,14.39,6.84,13.54,C
3174,9,6.74,8.69,10.72,C
16280,6,9.95,8.79,7.67,F
15188,9,13.49,12.85,11.91,F
140,6,11.23,7.73,8.8,B
18084,11,12.62,5.42,8.45,E
7205,5,8.88,8.98,14.07,B
12745,7,8.94,13.15,5.62,D
7126,10,7.44,7.69,8.22,C
12058,6,12.28,8.85,11.83,B
11229,5,13.71,5.85,7.39,B
1214,6,13.47,6.96,11.67,B
17873,9,10.03,10.83,13.43,E
16818,6,8.62,9.18,9.85,F
17119,13,9.57,11.66,5.51,A
5848,11,6.61,7.29,8.72,C
11901,12,6.2,5.88,6.54,C
15308,15,8.49,8.0,9.15,A
9144,6,11.14,11.29,7.16,F
974,9,14.7,13.06,9.29,F
1931,5,12.57,8.73,8.02,B
12738,6,11.62,12.92,10.4,F
8773,9,8.14,6.15,7.03,E
6571,10,8.84,10.09,6.34,D
12139,8,8.88,6.83,7.4,E
4035,10,5.4,10.32,6.64,A
8381,13,14.52,12.59,10.75,D
12135,12,14.53,5.2,12.66,E
13930,6,6.38,5.19,7.42,B
4797,7,11.69,14.11,10.69,F
11342,8,8.69,8.87,9.61,E
8133,6,8.58,12.99,11.94,F
5285,15,7.41,8.76,7.29,A
11002,13,11.74,12.49,13.4,D
3684,14,12.67,12.92,7.14,D
18347,14,6.32,8.43,8.47,A
18495,9,13.29,10.54,10.87,F
148,5,13.04,5.38,14.28,B
11289,5,5.8,12.01,7.97,F
14056,11,7.96,7.97,14.69,C
2326,10,7.9,8.74,12.56,C
11387,14,5.45,7.6,8.83,A
5447,8,13.95,13.1,10.47,F
11763,14,10.93,5.04,13.37,C
13149,13,9.13,10.22,6.36,A
8712,12,13.0,10.67,11.78,D
1560,13,7.3,10.7,13.77,A
10720,7,8.1,6.29,11.42,E
1929,12,7.65,14.91,5.54,A
9408,14,13.98,7.16,10.96,C
18199,14,11.54,13.5,5.49,A
1917,9,14.55,13.0,8.28,F
17125,15,10.14,9.68,12.07,A
16267,7,5.6,13.96,11.97,D
18024,12,11.07,12.37,14.5,D
4626,7,10.53,12.61,5.07,F
16071,11,10.07,13.95,5.55,D
17333,11,11.8,10.58,13.5,E
8654,8,11.0,12.13,14.77,F
8321,9,12.88,5.81,11.25,B
707,7,14.68,7.74,13.02,B
8262,6,6.9,11.19,13.62,F
19758,9,6.45,12.42,5.04,D
5789,12,8.96,13.54,8.81,D
12437,8,8.2,12.59,13.86,D
11828,6,6.2,6.34,5.15,E
11704,10,10.44,10.16,12.43,E
1424,6,9.74,10.08,5.35,F
11243,13,6.47,6.45,14.57,C
14506,6,8.2,12.57,12.94,F
6010,10,14.71,8.9,6.29,F
14277,9,8.55,7.85,13.95,E
168,5,9.7,10.75,13.89,B
4229,14,6.55,10.47,8.67,A
12505,15,8.09,11.85,9.52,A
2886,11,9.35,14.16,8.05,D
17133,12,10.65,10.72,6.38,D
8826,10,10.87,9.23,10.14,E
16821,6,14.45,5.38,14.52,B
13744,6,9.67,6.66,14.43,B
19429,11,14.73,10.93,6.33,F
12230,15,5.34,7.86,10.96,A
4309,10,7.33,13.95,13.06,D
8890,14,13.39,6.56,9.25,C
11234,7,11.49,13.82,13.4,F
9483,8,7.24,13.85,13.32,D
10339,8,14.13,14.96,8.02,F
11487,9,14.54,10.74,6.58,F
9580,6,5.39,8.89,13.01,E
7687,15,13.89,5.48,10.12,C
7125,15,7.37,8.59,8.1,A
14748,12,11.8,5.8,5.07,E
12644,6,10.78,8.71,6.14,B
3662,6,10.1,6.66,9.81,B
6027,8,8.19,14.85,14.34,D
5235,13,14.3,5.7,9.29,E
226,12,14.92,7.41,7.91,E
18778,15,10.1,6.95,13.1,C
7726,14,7.05,5.18,11.95,C
2748,8,13.05,13.28,6.42,F
3444,5,10.77,7.22,12.59,B
18786,11,8.01,11.95,6.85,D
2105,6,12.94,8.19,12.62,B
7084,12,8.62,8.22,10.7,C
6290,11,5.83,10.79,12.02,A
2351,8,8.51,11.76,6.83,D
10311,13,9.08,12.03,9.36,A
7597,12,8.57,9.46,14.57,C
187,9,5.71,7.69,11.56,C
12135,13,9.82,6.12,6.98,C
8307,12,6.9,6.39,12.53,C
6654,7,6.82,9.53,10.82,E
12137,12,12.45,13.48,13.03,D
9584,8,9.72,12.98,9.1,D
2355,8,7.96,7.16,8.87,E
5395,11,8.73,12.28,12.21,D
4614,7,6.0,12.41,14.29,D
5242,11,10.75,7.94,9.91,E
14913,9,7.93,6.35,9.43,E
7067,9,9.01,7.62,12.34,E
19032,7,9.23,5.07,5.53,B
7080,11,14.25,8.12,6.92,E
11387,15,6.08,10.07,11.11,A
363,14,7.66,13.28,6.86,A
15245,10,8.95,12.05,8.75,D
3474,15,7.02,10.22,7.55,A
12318,14,6.86,12.37,13.87,A
13484,11,9.39,7.27,9.59,C
9330,5,13.68,10.21,7.45,B
7763,8,6.61,12.97,5.21,D
2567,7,9.54,14.74,13.9,F
3509,14,6.19,12.44,12.0,A
9350,8,13.52,14.78,11.66,F
5604,7,14.54,14.19,12.29,F
5197,10,7.61,6.81,8.02,C
13348,11,8.04,5.55,10.38,C
1068,8,11.98,12.96,13.94,F
14037,7,9.97,8.32,8.5,F
13077,8,11.59,8.73,8.57,F
374,9,11.0,10.49,14.29,E
3197,5,6.8,14.65,12.24,F
13390,14,7.1,7.15,12.03,A
14961,15,13.01,8.98,9.78,C
13053,6,14.06,7.26,9.46,B
19869,7,9.11,9.55,10.57,F
1930,11,10.22,5.0,10.5,E
17841,7,10.88,6.15,7.63,B
18040,7,11.29,14.73,13.37,F
17648,9,9.81,8.6,5.67,E
15423,14,7.38,6.45,10.65,A
9683,5,8.22,12.68,5.61,F
3494,6,7.83,9.16,14.59,E
547,8,14.49,10.29,9.26,F
4947,8,10.84,14.0,8.92,F
12558,9,9.24,7.23,5.43,E
15175,9,7.54,12.64,13.77,D
7163,9,7.47,11.82,10.8,D
16825,10,14.22,13.13,9.13,F
3521,15,10.42,5.86,5.05,C
11543,10,12.94,7.87,11.31,E
642,8,14.56,7.81,7.5,B
6826,11,14.04,5.6,5.27,E
12770,6,8.88,7.05,10.18,B
12754,6,13.6,14.77,7.07,F
1497,6,13.99,10.0,5.26,B
15470,9,10.5,12.38,9.78,D
13818,10,9.3,12.41,6.5,D
3640,8,14.76,10.18,11.63,B
13197,13,12.88,12.26,10.5,D
15378,8,13.15,5.36,10.31,B
12819,15,12.81,14.12,12.12,A
11589,9,8.97,12.68,6.05,D
14944,15,7.21,6.9,14.15,A
4237,12,13.27,12.37,9.81,D
18408,13,11.45,9.97,14.73,C
11699,12,11.81,6.85,8.62,E
10763,8,12.9,14.46,13.09,F
16947,5,14.76,11.38,11.42,B
19521,14,12.05,7.5,6.09,C
2135,7,6.6,6.05,10.57,E
19718,7,6.14,14.7,12.76,D
19140,11,12.11,13.43,10.36,D
4976,9,14.91,11.82,8.33,F
3498,15,8.85,14.34,7.69,A
6681,9,9.52,10.0,12.76,E
8279,15,8.79,8.52,14.63,A
9921,11,7.4,14.55,8.25,D
353,10,13.72,5.36,6.84,B
9654,10,5.65,13.71,8.7,A
8434,15,8.75,12.82,13.23,A
19291,7,12.73,14.39,7.13,F
8360,9,14.26,9.37,11.08,F
17549,14,14.0,7.74,14.8,C
8922,8,6.59,14.7,11.96,D
14032,5,14.94,13.09,14.23,B
9173,7,13.3,8.53,10.39,B
869,14,6.35,6.34,10.74,A
16271,9,7.35,7.69,6.51,E
1658,10,14.7,9.7,13.14,E
11564,10,14.07,11.15,5.47,F
708,12,9.99,8.79,11.98,C
17327,7,9.99,14.9,11.84,F
3191,11,14.75,6.65,9.56,E
1984,10,12.99,10.22,5.76,F
18218,13,5.15,7.24,7.22,A
13022,8,8.7,8.44,8.16,E
8615,13,12.38,13.37,12.85,D
10318,13,10.4,10.53,8.83,C
420,5,10.91,12.08,7.92,F
1537,8,8.33,12.9,7.47,D
18893,7,12.1,7.47,13.87,B
11063,10,13.32,11.84,14.68,E
10733,11,11.82,6.33,11.83,E
3239,5,6.69,14.53,13.78,F
9551,7,9.23,11.39,9.86,F
17649,10,6.59,13.65,10.88,D
18746,8,8.42,6.83,13.92,E
1785,8,14.21,5.09,8.11,B
5684,14,5.01,7.9,5.06,A
12046,13,10.08,5.63,7.67,C
9974,15,5.54,12.34,13.89,A
11552,15,6.59,13.59,14.21,A
9241,11,12.78,8.44,9.45,E
17151,14,10.74,8.97,14.34,C
19096,6,12.89,12.69,9.94,F
17291,14,11.51,7.1,12.01,C
15536,14,7.74,13.21,14.76,A
15755,12,12.3,13.71,8.53,D
15953,6,9.41,5.57,5.45,B
11232,10,13.15,13.81,11.88,F
1259,15,13.85,9.43,10.8,C
3203,9,6.86,14.91,13.5,D
5978,13,10.5,6.32,13.87,C
8049,8,6.71,7.28,6.49,E
19356,10,13.55,9.24,14.88,E
10309,7,12.3,6.09,7.96,B
1921,6,8.1,13.21,7.21,F
1866,14,10.94,7.66,10.23,C
18398,8,14.41,5.76,9.23,B
17455,11,5.99,6.76,12.72,C
13131,5,14.44,11.1,8.67,B
1642,12,11.4,5.67,13.47,E
6886,12,8.63,14.53,9.61,D
7269,7,9.21,8.17,14.74,E
5056,15,8.89,9.9,8.59,A
10808,13,14.38,11.35,5.43,D
6914,5,11.0,10.97,8.23,F
8253,15,13.87,14.45,10.71,D
13267,12,8.14,5.35,11.56,C
16939,13,13.44,10.1,12.7,D
1156,7,10.61,11.32,13.82,F
2382,6,12.53,9.86,13.32,B
17061,13,6.7,13.61,14.8,A
19155,15,7.0,8.15,8.05,A
10748,6,11.04,13.88,8.73,F
8646,13,12.54,5.81,14.7,E
4810,12,6.19,11.82,6.09,A
13246,8,8.37,10.83,5.28,D
8679,13,14.01,5.73,14.07,E
5403,7,6.39,7.05,8.41,E
5372,10,11.9,9.1,12.17,E
14953,11,13.84,6.57,10.62,E
13625,13,11.11,8.96,8.96,C
5498,11,10.78,11.18,5.36,D
15617,11,6.49,13.48,9.67,A
5107,5,13.32,11.22,6.88,B
15650,15,11.39,13.82,7.86,A
4715,15,12.91,9.38,11.83,C
11373,13,9.58,9.91,5.73,C
13190,12,7.28,9.44,14.05,C
14904,10,13.8,13.85,10.74,F
17353,15,5.56,5.57,10.46,A
18536,12,5.75,13.25,11.23,A
980,9,14.01,7.56,7.67,B
14044,15,12.58,7.28,9.05,C
6874,15,5.69,12.73,8.04,A
9367,13,5.91,13.24,8.38,A
3723,7,13.08,7.45,10.79,B
3987,11,6.42,6.7,10.79,C
18935,14,11.28,10.99,9.57,C
8967,9,8.51,14.95,12.49,D
569,7,13.33,12.54,7.98,F
14686,10,13.36,5.39,5.25,E
10015,13,11.06,8.28,6.06,C
5110,7,10.52,7.38,5.41,B
1509,5,10.57,10.89,5.4,F
12776,7,9.95,14.44,14.62,F
8515,10,6.48,13.82,6.82,D
4510,7,10.6,9.1,9.13,F
8743,15,10.67,10.97,8.37,A
16040,10,11.73,6.05,9.08,E
280,11,12.65,14.46,14.25,D
19524,11,11.24,13.02,13.83,D
590,10,11.88,6.3,6.22,E
19315,11,9.36,11.93,8.12,D
7883,12,10.34,7.04,8.44,C
12728,7,7.59,6.5,7.07,E
308,14,7.84,12.59,8.1,A
5177,10,9.02,7.54,5.62,E
17921,9,7.27,12.87,13.75,D
16964,10,14.31,13.17,13.06,F
11141,11,14.0,13.43,7.42,D
15779,14,12.81,13.75,13.04,D
1204,7,11.35,12.25,9.84,F
11294,14,6.58,10.45,7.13,A
1589,15,14.43,9.39,7.87,C
833,9,9.46,5.05,5.83,E
1796,7,9.55,7.64,7.95,F
18046,6,8.67,5.17,12.44,B
12391,7,14.08,10.14,12.49,B
7775,15,7.39,9.72,8.58,A
7384,9,8.0,13.49,7.44,D
2328,12,11.72,9.85,14.29,C
4196,7,6.98,12.16,11.66,D
5480,10,11.22,6.97,14.39,E
11617,7,11.73,6.14,5.47,B
12019,6,6.23,6.52,7.8,E
18406,7,13.36,14.09,14.96,F
7749,12,11.96,6.49,6.33,E
16136,7,6.39,8.63,13.26,E
17896,8,13.48,14.94,6.44,F
14184,8,6.66,11.88,6.53,D
8425,6,13.6,12.96,8.82,F
10013,11,6.15,12.68,9.57,A
15508,9,6.89,8.31,9.0,D
12590,6,8.37,7.98,14.36,B
17937,13,7.72,5.33,14.01,C
18097,10,5.84,7.13,7.52,C
18536,9,14.58,5.71,12.99,B
18935,8,10.93,5.21,12.87,B
9421,8,12.7,5.27,10.83,B
5772,10,10.49,14.05,14.61,D
3334,15,13.19,10.58,5.64,D
14609,13,6.72,6.55,10.66,A
1007,15,13.77,5.16,12.77,C
13831,12,10.15,9.03,7.85,C
11834,8,10.44,14.71,6.51,D
17942,8,8.5,12.18,12.94,D
9561,13,5.57,5.67,10.39,A
18087,6,13.26,6.82,14.74,B
11026,11,13.48,5.59,10.95,E
6517,5,7.81,11.71,12.29,F
8260,10,13.66,14.5,7.01,D
9306,12,8.08,13.98,5.59,A
15923,11,14.15,13.58,8.82,D
16753,9,6.83,12.24,10.48,D
13587,12,7.28,11.66,13.16,A
5663,8,10.37,10.85,11.08,F
9899,13,7.17,8.34,8.32,A
14189,7,9.08,6.36,10.13,B
2871,12,6.1,13.56,13.69,A
413,13,11.83,7.7,12.65,C
16551,11,11.11,9.39,12.07,E
19535,7,14.89,9.13,13.51,B
3394,9,14.25,9.27,9.12,F
16350,5,9.97,8.94,12.5,B
15953,15,7.01,7.87,14.63,A
16416,14,13.73,8.67,6.92,C
6658,14,7.83,13.65,10.1,A
15835,10,8.79,6.16,10.59,E
829,14,11.33,9.96,5.12,C
4212,8,8.74,7.35,14.19,E
8705,13,11.36,6.97,5.2,C
773,13,13.86,8.8,8.49,E
10349,15,7.61,12.56,6.25,A
18073,9,8.28,10.23,7.42,D
12120,7,14.08,11.06,11.75,B
5898,7,7.43,14.7,12.99,D
15610,9,10.44,11.05,13.05,E
17469,13,14.02,13.97,10.5,D
8557,5,9.8,13.98,9.37,F
15642,8,10.92,11.6,12.86,F
14423,10,11.18,10.52,11.48,E
6086,15,9.72,13.51,8.28,A
18145,11,8.48,8.78,11.09,C
4326,11,5.3,8.76,9.3,A
1243,10,8.81,11.53,11.81,D
10015,5,10.76,10.71,13.89,B
6590,10,7.29,14.63,12.61,D
16944,14,5.33,11.79,8.62,A
4744,14,12.4,14.43,8.81,D
3008,10,11.63,5.44,10.22,E
17836,8,9.21,10.14,14.33,E
7868,9,6.89,12.61,10.35,D
16572,9,13.42,13.78,13.28,F
16711,7,9.51,6.91,12.68,B
3911,6,10.43,5.54,7.95,B
16081,13,6.55,9.09,6.95,A
2520,15,9.37,14.83,6.38,A
5224,11,13.17,7.89,5.85,E
7924,10,13.08,12.27,10.82,F
14718,10,6.36,10.61,8.45,D
10656,8,9.72,9.97,6.01,F
19121,13,5.9,6.99,6.38,A
17484,15,12.02,8.47,10.51,C
7443,10,11.82,14.55,10.11,D
1266,6,6.1,6.25,12.85,E
15084,9,6.69,11.32,5.39,D
268,7,13.71,10.28,9.56,F
7243,13,7.53,12.36,6.66,A
10129,13,6.52,12.5,5.56,A
14007,15,12.58,5.1,12.19,C
19346,14,12.27,12.97,7.41,D
8938,5,12.54,13.04,6.33,F
11369,15,9.02,13.17,13.51,A
5026,10,13.62,5.21,14.72,B
11851,6,7.0,11.7,6.95,F
19273,14,5.92,13.37,13.98,A
2811,8,12.38,6.39,6.75,B
18028,5,12.39,11.01,9.05,B
16183,13,10.21,10.23,14.0,C
12668,15,5.02,6.32,13.7,A
3118,13,11.73,6.02,9.23,C
18044,14,6.48,5.75,10.34,A
1884,9,5.61,9.09,9.18,C
10846,10,6.35,8.19,13.08,C
19041,14,13.27,9.08,14.63,C
12203,7,5.19,9.42,12.48,E
10545,10,9.84,7.6,13.17,E
7194,11,14.43,8.86,6.52,F
136,13,8.79,14.55,13.61,A
14834,6,14.89,11.73,10.88,B
18380,5,12.18,6.6,10.98,B
15898,6,5.23,8.97,12.44,E
7991,15,11.87,6.6,13.93,C
245,10,9.47,14.95,11.21,D
11294,7,10.7,8.48,6.14,F
3137,8,14.51,5.52,10.94,B
1124,12,12.88,11.37,8.34,D
14779,12,11.6,13.63,7.65,D
17154,9,9.91,14.59,9.03,D
11497,5,11.81,7.51,9.32,B
16166,11,6.66,9.48,7.93,C
11432,15,7.66,11.57,5.75,A
18635,5,10.29,9.21,10.49,B
2080,14,11.82,9.75,12.69,C
18224,13,13.9,6.89,11.65,E
6532,12,13.56,13.15,13.61,D
2893,7,9.74,7.79,11.67,B
14902,9,13.17,14.38,14.21,F
16680,11,9.25,5.48,14.03,E
11755,8,12.41,14.98,12.13,F
11034,15,11.22,13.49,11.9,A
12753,7,12.69,11.14,9.99,F
18887,8,14.3,13.83,10.32,F
17820,7,5.36,14.25,5.21,D
2190,9,8.95,13.25,5.94,D
8536,9,9.96,8.66,13.45,E
8455,10,10.42,9.38,8.8,E
8936,9,5.22,13.04,9.93,D
5093,12,14.8,9.2,6.29,E
10630,15,13.83,7.64,7.02,C
19539,5,11.57,14.62,14.69,F
7788,8,12.15,10.69,5.09,F
5111,10,14.64,5.13,12.62,B
1839,6,11.12,6.84,14.88,B
16983,15,14.81,5.82,10.86,E
4196,7,7.01,13.91,10.74,D
3615,10,10.78,11.16,7.12,D
18096,13,7.31,8.78,7.79,A
10613,9,6.54,7.17,13.3,E
4291,5,5.22,10.72,11.17,F
11291,5,14.73,14.86,11.49,B
4956,15,5.59,6.14,9.2,A
12655,5,8.79,5.73,9.41,B
15864,8,5.71,12.68,9.09,D
10055,10,13.64,6.7,9.98,E
2260,15,9.49,8.16,11.97,A
11748,15,11.22,10.84,9.22,A
12371,6,6.34,13.51,11.05,F
719,11,12.79,10.17,14.73,E
11349,14,14.77,8.15,14.94,E
19404,5,5.32,6.41,10.07,B
2615,6,9.13,13.34,7.13,F
5657,5,11.21,6.8,11.38,B
298,9,13.66,6.17,14.67,B
814,15,12.92,7.16,5.72,C
18738,14,8.1,14.06,10.13,A
1853,12,10.8,13.99,13.17,D
289,11,6.82,10.71,7.63,A
2138,5,5.32,12.06,12.93,F
2034,10,13.0,13.52,13.49,F
19869,9,6.99,11.89,10.66,D
1015,15,10.1,6.89,10.13,C
19684,5,9.07,11.97,12.6,F
4999,10,8.76,10.86,10.65,D
17793,15,8.35,10.64,9.88,A
2861,6,5.09,13.45,11.7,D
16117,11,5.25,11.36,11.72,A
656,7,6.47,5.7,7.53,E
14430,11,12.93,5.39,12.28,E
12535,8,5.17,9.07,6.16,D
12572,7,11.22,14.71,6.17,F
8543,15,13.37,5.94,8.56,C
9435,8,10.72,11.51,12.93,F
12407,15,13.16,9.03,6.16,C
11505,6,9.82,10.13,8.99,F
11304,7,14.93,6.84,6.1,B
3978,10,10.2,7.03,10.83,E
14127,11,8.74,13.63,7.18,D
4970,11,5.8,10.73,13.95,C
15732,14,10.68,12.95,13.21,A
3550,5,8.05,11.01,12.63,F
13997,11,14.95,9.78,8.51,F
