user_id,rollcall_score,class_activity,discipline,total_quizzes_avg,position
3911,6,10.43,5.54,7.95,E
16081,13,6.55,9.09,6.95,F
2520,15,9.37,14.83,6.38,F
5224,11,13.17,7.89,5.85,C
7924,10,13.08,12.27,10.82,D
14718,10,6.36,10.61,8.45,F
10656,8,9.72,9.97,6.01,D
19121,13,5.9,6.99,6.38,C
17484,15,12.02,8.47,10.51,C
7443,10,11.82,14.55,10.11,D
1266,6,6.1,6.25,12.85,A
15084,9,6.69,11.32,5.39,F
268,7,13.71,10.28,9.56,E
7243,13,7.53,12.36,6.66,F
10129,13,6.52,12.5,5.56,F
14007,15,12.58,5.1,12.19,E
19346,14,12.27,12.97,7.41,C
8938,5,12.54,13.04,6.33,D
11369,15,9.02,13.17,13.51,F
5026,10,13.62,5.21,14.72,E
11851,6,7.0,11.7,6.95,B
19273,14,5.92,13.37,13.98,B
2811,8,12.38,6.39,6.75,E
18028,5,12.39,11.01,9.05,A
16183,13,10.21,10.23,14.0,D
12668,15,5.02,6.32,13.7,D
3118,13,11.73,6.02,9.23,C
18044,14,6.48,5.75,10.34,C
1884,9,5.61,9.09,9.18,D
10846,10,6.35,8.19,13.08,B
19041,14,13.27,9.08,14.63,E
12203,7,5.19,9.42,12.48,B
10545,10,9.84,7.6,13.17,A
7194,11,14.43,8.86,6.52,C
136,13,8.79,14.55,13.61,B
14834,6,14.89,11.73,10.88,A
18380,5,12.18,6.6,10.98,A
15898,6,5.23,8.97,12.44,B
7991,15,11.87,6.6,13.93,E
245,10,9.47,14.95,11.21,B
11294,7,10.7,8.48,6.14,E
3137,8,14.51,5.52,10.94,E
1124,12,12.88,11.37,8.34,C
14779,12,11.6,13.63,7.65,F
17154,9,9.91,14.59,9.03,B
11497,5,11.81,7.51,9.32,A
16166,11,6.66,9.48,7.93,F
11432,15,7.66,11.57,5.75,F
18635,5,10.29,9.21,10.49,A
2080,14,11.82,9.75,12.69,D
18224,13,13.9,6.89,11.65,E
6532,12,13.56,13.15,13.61,D
2893,7,9.74,7.79,11.67,A
14902,9,13.17,14.38,14.21,A
16680,11,9.25,5.48,14.03,A
11755,8,12.41,14.98,12.13,B
11034,15,11.22,13.49,11.9,F
12753,7,12.69,11.14,9.99,A
18887,8,14.3,13.83,10.32,D
17820,7,5.36,14.25,5.21,F
2190,9,8.95,13.25,5.94,F
8536,9,9.96,8.66,13.45,A
8455,10,10.42,9.38,8.8,D
8936,9,5.22,13.04,9.93,B
5093,12,14.8,9.2,6.29,C
10630,15,13.83,7.64,7.02,C
19539,5,11.57,14.62,14.69,B
7788,8,12.15,10.69,5.09,C
5111,10,14.64,5.13,12.62,E
1839,6,11.12,6.84,14.88,A
16983,15,14.81,5.82,10.86,E
4196,7,7.01,13.91,10.74,B
3615,10,10.78,11.16,7.12,D
18096,13,7.31,8.78,7.79,F
10613,9,6.54,7.17,13.3,A
4291,5,5.22,10.72,11.17,B
11291,5,14.73,14.86,11.49,A
4956,15,5.59,6.14,9.2,C
12655,5,8.79,5.73,9.41,A
15864,8,5.71,12.68,9.09,B
10055,10,13.64,6.7,9.98,E
2260,15,9.49,8.16,11.97,D
11748,15,11.22,10.84,9.22,C
12371,6,6.34,13.51,11.05,B
719,11,12.79,10.17,14.73,A
11349,14,14.77,8.15,14.94,E
19404,5,5.32,6.41,10.07,A
2615,6,9.13,13.34,7.13,B
5657,5,11.21,6.8,11.38,A
298,9,13.66,6.17,14.67,E
814,15,12.92,7.16,5.72,C
18738,14,8.1,14.06,10.13,F
1853,12,10.8,13.99,13.17,B
289,11,6.82,10.71,7.63,F
2138,5,5.32,12.06,12.93,B
2034,10,13.0,13.52,13.49,A
19869,9,6.99,11.89,10.66,B
1015,15,10.1,6.89,10.13,C
19684,5,9.07,11.97,12.6,B
4999,10,8.76,10.86,10.65,D
17793,15,8.35,10.64,9.88,F
2861,6,5.09,13.45,11.7,B
16117,11,5.25,11.36,11.72,B
656,7,6.47,5.7,7.53,D
14430,11,12.93,5.39,12.28,E
12535,8,5.17,9.07,6.16,F
12572,7,11.22,14.71,6.17,D
8543,15,13.37,5.94,8.56,C
9435,8,10.72,11.51,12.93,A
12407,15,13.16,9.03,6.16,C
11505,6,9.82,10.13,8.99,D
11304,7,14.93,6.84,6.1,E
3978,10,10.2,7.03,10.83,E
14127,11,8.74,13.63,7.18,F
4970,11,5.8,10.73,13.95,B
15732,14,10.68,12.95,13.21,D
3550,5,8.05,11.01,12.63,B
13997,11,14.95,9.78,8.51,E
18617,14,11.18,8.37,6.39,C
1775,13,14.42,6.84,5.22,C
12525,14,10.42,10.89,7.87,C
7245,9,5.03,12.56,7.14,F
17033,15,8.47,9.32,9.79,F
3688,11,8.76,10.08,10.46,D
4219,6,10.44,6.78,13.17,A
14972,8,9.36,6.51,12.6,A
1811,15,6.82,9.74,9.8,F
4240,9,13.98,6.6,7.47,E
12809,9,14.11,10.31,10.86,E
5875,8,5.77,8.66,8.81,D
16457,8,6.99,11.8,11.19,B
8190,8,10.58,5.24,10.13,E
1729,12,13.49,12.57,9.33,D
8124,8,14.78,12.06,10.85,A
8915,15,14.25,7.83,14.23,E
974,9,8.01,11.68,5.76,F
4314,12,6.6,12.29,14.02,B
7869,15,8.16,11.54,5.08,F
400,11,10.41,8.99,10.93,D
12254,10,11.93,10.59,8.13,D
16458,13,14.8,8.05,14.61,E
17458,14,13.87,11.13,13.48,D
3534,15,14.43,5.22,10.6,E
10292,8,8.08,8.76,9.79,D
2771,7,13.79,12.15,5.85,D
5934,14,14.54,5.86,9.85,E
5815,11,8.37,6.85,5.59,C
19088,5,5.06,6.11,6.51,D
7598,7,14.88,13.11,11.94,A
3698,5,11.2,13.79,10.26,B
1527,12,6.64,7.08,14.94,D
19572,8,5.34,6.15,14.01,A
252,13,5.29,10.18,10.77,F
9785,11,14.94,5.81,7.86,E
7205,11,6.51,8.6,7.7,F
10284,10,8.33,9.58,8.99,D
14716,12,7.67,14.13,7.07,F
4405,6,6.39,9.63,6.36,D
17300,9,8.24,11.95,7.5,F
6493,11,11.55,9.57,11.86,D
11581,12,12.08,9.21,6.55,C
3919,15,6.18,6.8,13.65,D
14491,13,7.14,7.87,6.2,C
12532,14,6.94,10.85,12.13,F
17775,12,12.8,14.77,14.61,B
17938,6,8.47,7.23,5.77,D
17470,15,11.53,11.05,7.5,C
6569,9,12.15,6.9,7.06,E
18332,7,6.04,8.5,10.33,B
12123,9,7.5,13.26,10.31,B
15279,8,5.03,9.56,5.73,F
10944,10,9.51,8.17,13.63,A
654,12,7.09,11.0,13.9,B
16467,15,8.61,13.66,9.15,F
2251,11,12.63,7.89,5.67,C
15362,15,14.24,7.67,9.74,C
717,8,6.92,14.0,8.37,B
13734,5,14.06,12.34,13.17,A
3849,13,14.04,12.8,13.1,D
11733,12,6.66,11.38,6.84,F
4495,7,6.94,11.14,6.07,D
18624,5,5.6,5.1,6.41,D
10690,8,5.39,14.68,6.82,F
6719,14,11.31,8.43,5.34,C
16958,12,10.12,8.66,13.01,D
725,9,5.42,11.86,12.73,B
1065,9,7.03,11.55,13.61,B
18859,10,7.52,14.11,5.64,F
8725,12,7.82,5.28,10.18,D
16897,5,11.46,10.09,5.42,D
1995,8,7.7,8.7,6.91,D
3629,9,7.45,9.84,8.43,D
15805,11,6.08,14.88,13.08,B
12639,13,7.53,12.53,9.72,F
19470,13,7.41,14.14,6.68,F
12958,8,10.01,6.53,8.63,E
11609,9,11.65,12.38,12.14,D
987,10,7.38,12.14,7.23,F
1519,12,5.55,7.29,14.68,B
981,14,8.25,12.27,9.55,F
18091,6,6.06,11.04,13.66,B
9919,10,5.14,6.24,7.09,D
2638,12,5.97,10.54,9.01,F
9178,12,9.03,8.14,9.15,D
18131,15,13.41,14.72,8.92,F
3331,15,10.89,11.47,14.36,D
499,8,12.34,5.84,12.02,E
16686,15,11.58,8.28,5.11,C
17245,5,9.38,7.12,13.74,A
11115,5,9.75,5.57,13.07,A
12302,9,11.27,6.53,8.69,E
19670,15,12.56,13.21,13.74,D
12177,11,14.9,12.92,9.83,D
1057,15,10.67,12.1,10.9,F
13595,5,8.84,13.49,14.95,B
8834,10,5.27,7.86,14.18,B
6766,12,12.03,12.37,12.67,D
19644,10,6.66,5.95,5.65,C
1272,9,10.93,8.42,11.71,A
16330,11,5.35,7.52,13.37,B
3653,6,12.87,9.63,8.77,E
4723,11,5.26,5.23,12.63,D
11322,9,12.9,13.35,5.27,C
16783,11,9.69,12.05,12.79,B
6023,8,6.34,13.36,10.95,B
18,5,10.97,12.63,12.36,A
19727,14,10.33,8.71,13.02,D
9252,7,11.52,8.13,5.27,E
12686,6,5.9,9.12,10.9,B
13653,9,5.95,12.18,10.18,B
6478,10,11.94,5.05,10.98,E
6099,6,6.0,10.53,11.39,B
12891,12,14.81,6.86,8.75,E
353,5,6.08,7.34,8.64,A
1043,10,14.44,9.09,14.15,A
14508,15,5.42,9.75,5.53,F
12225,5,9.7,12.99,6.19,D
16106,10,13.32,9.53,6.83,C
3803,6,10.15,8.45,14.25,A
2030,9,11.72,6.53,13.74,A
7388,12,9.71,5.58,5.51,C
11104,8,7.95,13.61,12.3,B
11941,5,7.77,8.51,12.85,A
17771,14,7.52,6.04,8.52,C
18235,13,5.58,9.94,13.34,B
5277,5,7.91,13.85,13.75,B
2601,6,11.71,5.81,9.17,E
8289,7,6.0,9.08,13.92,B
163,12,14.86,8.58,13.58,E
4865,15,14.15,11.5,5.97,C
18025,9,8.26,13.73,11.69,B
18445,5,9.11,9.5,9.51,A
11208,15,7.61,8.59,14.66,D
3706,6,8.83,14.78,8.39,B
760,7,13.0,8.64,8.64,E
12427,14,13.67,13.35,7.15,C
9774,15,9.62,8.85,7.51,C
18543,11,9.48,12.3,11.1,D
686,9,11.06,10.17,8.93,D
10825,11,13.34,7.55,8.7,E
11813,8,10.14,8.47,7.69,D
8163,7,5.72,7.12,13.98,A
4410,10,13.85,9.77,5.8,C
1573,8,7.53,7.35,9.38,D
19567,9,12.07,10.87,12.26,A
6060,14,13.95,13.79,5.77,C
9292,7,8.64,6.45,13.13,A
2509,13,9.77,7.18,5.91,C
16339,5,11.58,8.95,8.27,A
16900,5,12.75,12.52,8.38,A
14701,13,5.5,14.67,9.28,F
15383,11,12.77,13.25,10.81,D
9068,13,10.0,6.16,5.41,C
298,14,8.15,13.62,14.86,B
4949,9,12.18,13.09,6.48,D
11738,10,6.51,11.17,9.71,B
6502,12,8.88,8.14,14.22,D
19066,8,11.22,8.47,9.05,E
13475,14,14.71,6.72,6.26,C
18949,10,6.62,9.1,8.3,D
5534,13,8.3,14.54,9.83,F
13354,11,5.26,11.9,13.88,B
14325,14,14.19,14.36,13.23,D
7263,10,14.25,6.35,9.77,E
18992,9,14.68,11.0,13.79,A
5035,10,14.39,5.66,6.11,E
19620,13,10.43,7.74,5.57,C
5650,11,5.19,13.98,9.35,F
6789,8,13.67,7.21,9.09,E
7863,13,6.4,12.15,9.7,F
16612,10,6.79,13.91,6.41,F
14850,5,5.82,7.28,12.26,A
13136,13,11.57,10.6,6.8,C
18479,14,12.3,10.83,14.57,D
11120,8,5.96,13.4,6.22,F
10124,12,5.12,12.97,11.88,B
12031,5,6.79,9.11,6.49,D
10892,12,9.87,10.29,11.86,D
2875,13,12.28,10.84,6.84,C
12010,14,10.62,10.05,11.49,D
3682,9,11.69,11.25,7.77,D
19408,11,10.76,9.76,6.94,C
15547,11,5.85,10.41,5.48,F
17359,11,9.19,14.92,9.0,F
19094,11,12.27,11.31,14.0,A
5662,11,5.48,9.18,6.08,F
14468,8,11.63,7.43,11.02,E
5753,8,5.12,7.46,11.26,B
14647,13,8.91,12.17,14.31,B
5585,11,11.55,11.93,8.94,D
5695,15,6.03,6.15,9.78,C
12487,14,13.48,9.42,14.5,E
5648,10,6.63,12.8,12.44,B
14639,9,12.09,7.42,5.49,C
7127,14,10.73,5.53,13.94,E
8411,9,13.27,5.66,14.5,E
18949,7,9.3,6.81,14.08,A
2005,6,5.09,6.31,5.16,D
345,14,12.17,13.76,14.27,D
7588,5,5.96,14.8,7.22,B
12761,5,13.61,11.95,14.85,A
7310,14,6.73,6.58,5.23,C
7568,7,11.82,12.22,14.56,A
6758,9,5.45,11.34,12.04,B
8276,13,11.93,13.17,13.67,D
2338,11,9.95,14.31,11.6,B
10695,13,7.98,14.28,13.44,B
3824,10,14.48,11.35,9.4,E
9084,15,8.01,12.97,5.95,F
1644,7,8.21,14.27,9.37,B
13259,10,8.46,9.43,14.45,A
10553,8,9.88,12.45,9.75,D
16775,6,10.52,12.36,5.84,D
11528,5,12.02,14.06,12.81,A
11174,7,7.52,10.52,8.29,D
5197,5,14.36,7.52,10.76,E
16145,12,14.0,7.9,12.27,E
16495,14,10.18,13.39,12.34,F
3531,5,11.34,12.14,5.26,D
12994,6,11.37,6.04,10.29,E
19407,8,8.26,7.42,13.86,A
393,7,11.79,5.42,5.72,E
15343,10,11.21,7.92,9.62,E
10233,5,8.2,9.4,10.8,A
15996,15,5.39,5.98,9.84,C
889,15,7.46,13.1,5.91,F
18249,14,14.22,11.54,5.24,C
9927,7,14.73,10.57,14.6,A
14602,12,10.66,12.45,9.24,F
14196,10,9.22,8.23,8.39,D
11638,5,12.91,10.63,10.53,A
18000,11,7.88,7.83,10.01,D
2958,9,10.98,12.62,11.87,B
19539,12,12.17,9.35,11.34,D
6286,11,7.33,13.77,13.95,B
12206,8,9.36,10.17,6.56,D
10829,8,14.63,14.89,7.03,D
6441,12,14.29,14.32,14.48,D
17004,7,10.23,11.59,9.3,D
5321,11,5.42,11.59,6.75,F
5575,5,6.47,6.39,9.61,A
16912,5,11.36,10.47,9.91,A
17219,5,13.81,10.12,10.54,A
10395,13,6.97,7.39,5.99,C
15590,10,14.55,14.69,5.5,C
11821,7,12.37,5.94,7.27,E
4984,14,8.52,8.48,5.57,C
9120,13,5.22,13.49,10.93,F
2482,13,6.23,8.86,8.06,F
8901,9,6.0,13.96,8.84,B
4522,10,13.43,12.74,7.68,D
3276,13,11.9,14.29,12.55,D
16633,8,8.1,10.82,12.14,B
11371,6,5.7,6.52,13.13,A
11430,5,9.77,6.65,7.6,E
11570,11,12.33,9.73,8.0,C
8529,11,10.68,8.41,12.61,D
456,13,11.07,5.64,12.08,E
12160,12,11.32,5.37,6.48,C
8374,14,5.79,7.24,6.04,C
17709,7,6.87,8.82,5.02,D
9382,8,9.94,9.02,13.69,A
18155,9,13.06,14.49,5.6,F
17030,14,7.05,10.6,5.7,F
5887,11,8.51,14.4,8.97,F
17449,5,10.88,6.75,5.45,E
13197,11,9.93,12.67,8.77,F
7342,9,6.13,14.62,9.38,B
1134,11,7.11,12.98,14.98,B
11745,8,7.17,10.16,6.24,D
1786,6,5.07,7.11,9.97,A
8450,6,13.56,5.16,12.09,E
6126,11,10.03,6.37,7.64,C
10217,6,10.7,12.66,10.23,B
2054,5,11.3,8.9,13.11,A
1798,12,5.14,10.98,8.73,F
16231,11,11.94,10.62,7.91,C
6027,10,14.29,7.95,9.91,E
8688,15,6.52,5.69,9.67,C
5325,14,5.12,7.11,8.07,F
15291,7,7.49,10.52,10.62,B
13756,5,5.83,5.14,11.08,A
14691,5,7.6,14.84,8.24,B
17112,8,5.4,11.96,6.66,F
8254,12,12.46,12.99,8.45,D
8604,8,8.97,8.28,8.34,D
19716,12,10.0,5.0,14.03,E
8441,6,11.83,8.12,12.85,A
8304,6,7.44,6.74,13.21,A
8490,15,11.64,6.69,13.45,E
16609,10,11.32,12.23,13.17,D
15389,14,7.9,6.8,5.28,C
4612,11,7.24,8.17,8.11,D
12660,10,7.76,5.73,8.37,D
4874,12,12.45,5.18,13.29,E
16762,13,11.47,10.32,9.11,C
18758,11,13.88,11.46,6.04,C
5980,5,7.81,8.63,5.66,D
19865,14,8.26,14.42,7.6,F
2095,10,7.45,7.64,9.85,D
339,6,11.28,7.85,12.43,A
18691,14,10.74,5.56,14.98,E
314,9,14.58,7.38,6.45,E
15628,7,10.2,11.83,13.53,A
14359,13,5.54,7.23,9.29,F
7950,10,14.08,8.02,8.29,E
17115,10,5.13,6.76,7.0,D
7143,11,11.14,10.49,11.22,D
14898,13,12.55,5.12,5.43,C
7979,13,9.04,13.32,11.32,F
3759,9,6.17,10.18,8.46,D
19779,6,13.29,9.46,13.63,A
13103,6,12.92,14.47,7.88,D
19396,9,8.56,13.85,9.98,B
4686,7,6.07,7.47,8.72,D
12308,13,12.06,13.9,6.47,F
11117,10,10.49,14.73,11.11,B
14554,8,9.92,10.76,7.7,D
16518,15,6.54,9.52,6.83,F
15569,6,11.8,13.97,11.95,B
17550,13,7.2,6.9,8.12,C
2482,12,14.25,7.8,5.72,C
6049,13,9.54,9.55,13.21,D
6190,8,7.08,11.15,13.06,B
1082,15,10.89,14.06,10.78,F
19428,14,9.06,11.1,7.66,F
16551,14,8.95,10.06,14.25,D
10578,9,9.48,7.8,11.5,A
16461,8,12.17,6.67,10.37,E
6608,15,11.29,8.47,8.24,C
5367,15,6.92,5.92,8.4,C
2377,10,6.89,13.2,6.2,F
12094,14,7.94,11.65,13.66,B
19577,5,10.23,13.63,13.47,B
6057,14,7.81,14.2,9.8,F
13181,7,10.78,8.51,14.24,A
7335,12,5.65,12.15,5.59,F
16285,9,14.57,10.99,13.53,A
6128,9,5.14,12.01,14.37,B
3961,10,5.28,5.68,7.62,D
11012,13,14.86,11.5,11.48,D
1743,14,11.81,10.7,5.96,C
2478,10,8.02,9.97,12.48,B
6621,7,6.78,11.47,12.1,B
9529,14,12.68,14.31,8.77,F
17998,5,14.55,5.96,11.71,E
13591,11,14.07,13.78,5.41,C
2977,5,9.31,13.19,5.4,D
14788,8,9.4,12.06,8.08,D
15211,13,7.76,6.94,14.86,D
14146,15,10.09,11.74,6.06,F
9304,6,12.03,13.87,13.38,A
2759,8,10.34,8.07,6.7,E
15327,13,11.56,9.85,5.59,C
16208,10,9.4,12.35,5.05,F
3099,14,11.47,13.36,5.7,F
17387,13,13.63,11.95,6.66,C
2461,15,12.35,14.73,13.2,F
2343,7,10.1,11.78,8.52,D
12493,11,10.71,11.1,14.58,A
3036,12,11.85,7.4,7.99,C
8040,5,8.54,7.52,13.59,A
10983,14,5.25,8.39,7.17,F
16339,9,10.79,10.35,12.93,A
17880,6,12.63,10.86,10.22,A
5386,12,6.25,8.83,12.05,D
5692,8,7.31,11.25,5.81,F
18691,8,9.03,7.7,6.83,D
1948,14,8.44,5.39,5.7,C
17447,13,8.68,6.8,14.58,D
2823,15,12.76,12.31,5.35,C
9936,8,9.21,12.62,5.29,F
13833,13,12.14,12.24,10.76,D
651,14,8.13,7.79,8.0,C
12104,13,10.32,8.75,11.76,D
18502,6,5.26,8.74,5.45,D
8418,11,7.21,8.1,5.07,C
12755,7,9.58,9.38,9.91,A
3157,10,5.89,10.98,12.96,B
14512,11,5.19,8.67,12.87,B
1465,10,12.66,8.85,9.75,E
11318,14,10.26,14.93,6.66,F
17735,13,9.76,5.18,12.34,E
15445,8,6.4,11.01,14.96,B
3810,8,5.74,9.3,13.85,B
12005,8,9.3,14.04,9.31,B
19131,10,10.52,6.73,12.73,E
6966,7,13.85,9.87,9.11,E
12059,7,9.43,12.37,13.24,B
4378,11,6.95,12.95,14.7,B
7213,10,6.46,5.5,6.97,C
9101,7,6.24,10.02,9.57,B
13720,5,13.63,13.31,14.86,A
8006,8,8.77,9.45,13.45,A
1773,6,12.5,7.92,12.3,A
12451,12,6.09,8.0,11.26,D
2394,11,12.91,6.63,13.98,E
18707,10,12.13,14.83,9.95,D
2267,14,10.87,7.76,5.98,C
10319,10,9.31,6.36,5.8,C
17973,6,6.07,6.88,14.39,A
5035,15,8.67,13.67,7.06,F
10588,9,13.67,10.98,7.96,E
3293,6,13.07,11.93,6.27,D
9934,6,8.33,12.19,12.89,B
13663,9,5.32,6.15,13.77,A
17136,13,13.69,10.58,8.97,C
16929,15,5.32,12.9,6.94,F
19320,6,8.76,14.51,12.33,B
15402,14,7.02,9.94,12.28,F
2958,9,8.82,11.95,13.14,B
17503,9,11.78,6.42,9.35,E
2567,12,11.78,14.2,9.71,F
15644,11,6.54,6.58,14.81,A
1120,10,13.56,10.69,13.57,A
3828,10,11.47,9.42,7.23,C
3060,15,6.96,6.98,7.31,C
8900,10,9.3,10.18,13.37,A
19096,5,14.47,10.13,5.15,E
10822,10,11.74,5.23,5.5,C
5732,5,10.34,8.73,6.22,D
14856,14,10.12,9.57,12.97,D
9612,5,12.8,7.82,9.61,E
4807,10,13.44,10.24,10.76,E
849,7,14.42,13.58,12.7,A
8933,5,11.2,14.3,9.8,B
14706,11,7.39,13.64,6.75,F
3460,7,13.44,8.27,10.08,E
15572,12,11.96,6.99,8.91,C
10869,7,13.47,13.01,7.15,D
3676,6,9.3,13.02,5.78,D
14147,11,13.45,9.58,11.1,E
15287,10,14.38,9.66,12.1,E
11134,5,8.17,6.46,14.8,A
15836,7,11.41,8.31,6.84,E
5911,8,10.47,9.41,7.43,D
4568,15,5.15,5.61,12.78,D
5440,9,5.2,6.12,5.81,D
19993,8,6.79,11.61,6.3,F
9159,9,8.68,11.14,11.26,B
15010,6,5.19,8.54,13.7,B
12329,6,12.77,11.89,13.27,A
14999,6,13.64,13.61,9.37,A
11604,11,11.49,6.44,5.16,C
2295,6,8.22,9.95,5.72,D
18414,6,5.58,6.89,12.92,A
1409,7,12.82,8.9,9.24,E
16085,13,10.16,14.99,9.27,F
5410,6,12.5,9.33,9.13,E
6209,13,10.13,6.43,14.64,E
6018,13,9.28,12.74,10.15,F
17201,6,7.91,10.38,13.03,A
5991,10,6.14,13.99,10.22,B
231,9,7.66,7.74,8.02,D
18602,7,12.86,10.32,14.79,A
13874,15,6.45,14.03,14.23,F
11850,9,12.51,5.61,8.11,E
15221,10,12.86,8.36,5.68,C
16658,6,12.69,8.02,10.87,A
3732,15,5.39,5.54,10.13,C
14173,9,6.24,13.83,8.16,F
13261,12,13.83,9.86,13.73,E
15585,11,12.31,11.41,7.3,C
17967,14,5.88,5.4,9.38,C
15948,15,12.07,6.74,9.28,C
17701,11,5.65,12.7,13.19,B
1589,15,13.59,7.87,11.18,C
2753,13,7.82,13.03,10.94,F
1119,15,14.37,11.41,8.47,C
13777,15,5.97,7.74,7.21,F
16615,14,5.81,5.43,8.74,C
13505,11,13.98,13.02,6.21,C
2255,13,12.6,9.06,6.55,C
8156,13,13.52,8.2,8.98,C
2541,7,13.76,14.26,12.71,A
14054,15,7.35,7.12,8.59,C
11909,10,13.19,10.82,11.72,D
6502,9,9.88,6.19,12.86,A
8364,10,13.3,5.69,12.41,E
17083,12,12.04,13.14,13.25,D
13090,13,8.19,9.11,12.0,D
8192,13,13.4,12.55,14.77,D
1911,5,12.02,14.48,9.68,B
7079,13,13.66,6.37,14.42,E
544,14,13.31,10.89,12.27,D
7943,7,6.35,10.12,12.99,B
7129,5,6.82,14.42,5.59,B
3795,15,7.85,12.44,11.06,F
7488,5,5.71,13.6,13.19,B
1833,9,7.35,9.52,8.14,D
5687,11,14.69,11.07,5.26,C
18081,13,9.09,13.75,13.13,B
16041,14,13.9,6.33,7.4,C
10059,8,12.24,7.27,11.11,E
17774,15,7.04,13.35,9.73,F
5800,9,10.25,7.16,14.46,A
739,8,5.31,12.74,10.79,B
2704,8,10.36,14.54,13.82,B
15808,9,9.64,14.91,12.57,B
14862,7,11.98,14.38,12.41,B
9771,14,13.75,11.36,10.22,C
1741,11,12.21,5.75,14.91,E
17269,15,5.47,13.13,9.21,F
7164,11,7.52,5.0,11.18,D
8058,13,8.78,5.83,8.63,C
1867,7,6.32,14.22,6.41,F
9909,13,11.48,6.16,11.93,E
11298,13,5.68,13.19,10.38,F
1781,11,7.34,10.95,13.95,B
8180,8,5.58,12.91,10.78,B
16924,7,7.24,13.72,5.94,F
10054,5,9.82,12.19,9.32,B
17622,13,10.98,10.83,11.16,D
735,8,5.03,11.95,7.39,F
5173,12,13.73,6.86,5.34,C
898,6,10.1,6.36,14.05,A
4803,8,9.26,9.78,8.54,D
16115,6,5.45,5.16,7.18,D
2858,7,12.47,8.35,8.75,E
3089,13,9.73,10.73,9.46,F
10765,13,7.49,14.01,8.18,F
17776,12,11.77,7.82,7.11,C
12737,15,12.74,12.71,8.55,C
12886,14,13.97,8.3,11.39,E
7004,5,14.54,6.93,11.55,E
18419,12,12.3,10.11,11.45,D
18507,8,5.38,9.37,6.67,F
144,15,10.61,10.55,12.83,D
15635,12,8.14,10.51,7.13,F
451,12,11.88,10.28,8.69,C
1918,13,5.31,13.67,11.14,F
16185,10,9.18,13.3,7.71,F
5446,9,13.42,13.09,14.54,A
19888,9,6.38,9.69,10.91,B
4014,14,14.26,10.86,10.82,C
18549,14,13.19,9.13,10.94,C
2361,14,11.43,10.93,9.62,C
10855,7,7.83,8.45,13.98,A
12224,8,8.05,14.27,13.55,B
18035,8,5.88,8.91,11.76,B
13472,13,14.9,5.29,14.33,E
7067,9,11.39,6.91,12.52,E
16277,11,14.72,10.51,5.47,C
5490,13,9.14,9.3,14.67,D
16523,13,6.75,14.97,12.6,B
14862,6,10.03,5.35,11.28,A
2223,5,13.71,12.13,11.29,A
10422,8,5.8,11.62,13.99,B
10559,12,13.19,10.41,6.6,C
19172,7,14.03,9.83,6.34,E
16094,8,10.67,7.98,14.24,A
9690,15,12.18,11.24,10.7,C
7013,12,10.23,13.83,9.8,F
10037,12,10.81,11.46,13.72,D
1673,7,6.78,12.28,14.11,B
4469,14,5.97,12.82,5.37,F
16472,9,10.63,5.81,5.43,C
14081,13,11.43,7.06,14.48,E
19729,8,9.2,8.99,9.55,D
19207,5,7.13,8.3,14.28,A
19123,11,5.83,9.66,8.6,F
6209,14,14.05,9.78,7.9,C
6412,15,7.99,6.41,6.94,C
1256,8,11.85,7.82,9.89,E
19599,7,6.66,5.69,8.03,D
9498,11,8.71,12.82,14.92,B
13228,6,8.74,8.58,5.76,D
9269,7,7.66,7.69,14.7,A
18428,13,9.23,8.83,6.94,C
14253,5,12.75,10.41,11.34,A
2729,12,14.69,11.87,13.0,D
18632,10,14.28,9.6,13.53,E
4883,9,8.85,5.77,10.09,E
11784,9,12.99,10.82,10.46,D
580,6,6.12,7.2,6.52,D
8510,8,6.15,8.76,5.23,D
3946,12,7.89,8.49,11.65,D
2339,6,10.21,12.12,13.31,A
19909,12,7.56,7.3,11.27,D
19587,6,13.59,6.86,10.4,E
1508,15,11.14,9.96,14.51,D
18572,6,7.98,11.86,14.46,B
17000,11,5.96,14.21,12.55,B
8479,8,10.11,6.46,13.81,A
4211,14,12.02,10.41,8.55,C
234,5,9.16,10.53,11.01,A
3178,14,13.3,13.61,11.4,D
8186,8,8.79,6.82,8.26,D
5236,5,9.42,7.44,11.45,A
11055,12,12.63,8.95,12.71,E
14292,12,6.3,11.42,9.48,F
18783,9,11.91,5.36,10.46,E
11622,11,9.37,12.19,13.86,B
18461,9,14.87,7.9,14.09,E
9637,12,9.17,13.54,12.22,B
17733,6,10.81,12.63,6.22,D
19261,15,10.54,5.8,10.84,C
17665,5,9.6,6.16,8.44,E
7942,13,14.57,6.65,6.58,C
8518,6,6.3,5.56,12.21,A
8873,15,11.17,13.39,8.41,F
4736,7,8.35,7.82,5.81,D
7013,11,11.72,10.49,14.53,A
14254,5,6.04,10.63,14.94,B
2054,15,12.28,5.48,13.96,E
18686,6,13.25,9.82,13.96,A
15091,15,8.06,8.57,6.74,C
15024,11,11.63,7.91,7.18,C
15135,11,7.83,7.21,6.74,C
8275,10,14.03,11.34,6.98,C
16674,13,14.18,14.72,13.03,D
12696,15,11.79,5.16,5.84,C
16923,8,8.45,6.71,13.06,A
7701,10,10.29,9.06,9.82,D
7096,13,5.63,10.05,10.7,F
1857,12,11.46,13.32,14.61,B
15708,12,13.81,10.95,11.41,D
